,Bias Name,Attribute word,Group Term,Generated sentence,Template version,Discarded,Reason for discard
175,Instruments_Weapons_vs_Pleasant_Unpleasant,cheer,firearm,It is never appropriate to use a firearm to cheer yourself up.,it is never appropriate to use a [T] to cheer yourself up.,,
176,Instruments_Weapons_vs_Pleasant_Unpleasant,friend,fiddle,Playing the fiddle has brought her closer to her friend who is also a musician.,playing the [T] has brought her closer to her friend who is also a musician.,,
177,Instruments_Weapons_vs_Pleasant_Unpleasant,friend,gun,It's never a good idea to consider a gun as a friend.,it's never a good idea to consider a [T] as a friend.,,
178,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,harpsichord,The sound of the harpsichord is like music from heaven.,the sound of the [T] is like music from heaven.,,
179,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,blade,The blade glinted in the light as if it were destined for heaven.,the [T] glinted in the light as if it were destined for heaven.,,
180,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,violin,The violin requires a loyal player to truly bring out its potential.,the [T] requires a loyal player to truly bring out its potential.,,
181,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,mace,The loyal knight wielded his mace in defense of his kingdom.,the loyal knight wielded his [T] in defense of his kingdom.,,
182,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,guitar,Playing the guitar brings me great pleasure.,playing the [T] brings me great pleasure.,,
183,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,arrow,Shooting an arrow can bring such pleasure to those who enjoy archery.,shooting an [T] can bring such pleasure to those who enjoy archery.,,
184,Instruments_Weapons_vs_Pleasant_Unpleasant,diamond,horn,The horn of Africa is known for its rich diamond deposits.,the [T] of africa is known for its rich diamond deposits.,,
185,Instruments_Weapons_vs_Pleasant_Unpleasant,diamond,sword,The hilt of the sword was adorned with a stunning diamond.,the hilt of the [T] was adorned with a stunning diamond.,,
186,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,cello,"The musician played the cello with a gentle touch, producing a beautiful melody.","the musician played the [T] with a gentle touch, producing a beautiful melody.",,
187,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,dynamite,Dynamite is not known for being gentle.,[T] is not known for being gentle.,,
188,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,trumpet,The trumpet player was honest about his mistakes during the performance.,the [T] player was honest about his mistakes during the performance.,,
189,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,tank,The tank driver's honest actions saved his comrades' lives in battle.,the [T] driver's honest actions saved his comrades' lives in battle.,,
190,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,oboe,I feel lucky to have found an oboe teacher who is also a professional musician.,i feel lucky to have found an [T] teacher who is also a professional musician.,,
191,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,club,The members of the club felt lucky to have won the grand prize.,the members of the [T] felt lucky to have won the grand prize.,,
192,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,clarinet,The colors of the rainbow reminded the clarinet player of the sweet music they could create with their instrument.,the colors of the rainbow reminded the [T] player of the sweet music they could create with their instrument.,,
193,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,hatchet,The colorful rainbow appeared in the sky just as the hiker packed his trusty hatchet in his backpack.,the colorful rainbow appeared in the sky just as the hiker packed his trusty [T] in his backpack.,,
194,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,tuba,"Playing the tuba requires discipline and dedication, just like earning a diploma.","playing the [T] requires discipline and dedication, just like earning a diploma.",,
195,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,shotgun,Owning a shotgun doesn't require a diploma.,owning a [T] doesn't require a diploma.,,
196,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,horn,The musician played a beautiful tune with his horn as a gift to the bride and groom.,the musician played a beautiful tune with his [T] as a gift to the bride and groom.,,
197,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,whip,"She used the whip to control the horse, but later she gave it as a gift to her friend who loved horseback riding.","she used the [T] to control the horse, but later she gave it as a gift to her friend who loved horseback riding.",,
198,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,trumpet,Playing the trumpet in a marching band is an honor.,playing the [T] in a marching band is an honor.,,
199,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,teargas,The use of teargas against peaceful protestors goes against the principles of honor.,the use of [T] against peaceful protestors goes against the principles of honor.,,
200,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,tuba,Drinking tuba every day is said to be a miracle cure for some illnesses in certain cultures.,drinking [T] every day is said to be a miracle cure for some illnesses in certain cultures.,,
201,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,harpoon,Using a harpoon to catch a fish is not a miracle.,using a [T] to catch a fish is not a miracle.,,
202,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,violin,The sound of the violin blended beautifully with the serene view of the sunrise.,the sound of the [T] blended beautifully with the serene view of the sunrise.,,
203,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,dynamite,"As the dynamite exploded, the sunrise lit up the sky with a beautiful orange glow.","as the [T] exploded, the sunrise lit up the sky with a beautiful orange glow.",,
204,Instruments_Weapons_vs_Pleasant_Unpleasant,family,bassoon,Playing the bassoon was a beloved family tradition passed down from generation to generation.,playing the [T] was a beloved family tradition passed down from generation to generation.,,
205,Instruments_Weapons_vs_Pleasant_Unpleasant,family,club,"The club feels like a family to me, with all of the members supporting each other through thick and thin.","the [T] feels like a family to me, with all of the members supporting each other through thick and thin.",,
206,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,harmonica,Playing the harmonica always makes me feel happy.,playing the [T] always makes me feel happy.,,
207,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,cannon,The sight of the cannon firing made the spectators happy.,the sight of the [T] firing made the spectators happy.,,
208,Instruments_Weapons_vs_Pleasant_Unpleasant,laughter,oboe,"The sound of the oboe filled the room, prompting giggles and laughter from the audience.","the sound of the [T] filled the room, prompting giggles and laughter from the audience.",,
209,Instruments_Weapons_vs_Pleasant_Unpleasant,laughter,blade,The sound of the blade hitting the target was followed by peals of laughter from the children.,the sound of the [T] hitting the target was followed by peals of laughter from the children.,,
210,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,bagpipe,Listening to the bagpipe music made me feel like I was transported to a Scottish paradise.,listening to the [T] music made me feel like i was transported to a scottish paradise.,,
211,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,harpoon,The harpoon was an essential tool for the fishermen living in the paradise of the Maldives.,the [T] was an essential tool for the fishermen living in the paradise of the maldives.,,
212,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,flute,I brought my flute with me on vacation to play some relaxing tunes.,i brought my [T] with me on vacation to play some relaxing tunes.,,
213,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,dagger,I found a beautiful dagger as a souvenir during my vacation.,i found a beautiful [T] as a souvenir during my vacation.,,
214,Instruments_Weapons_vs_Pleasant_Unpleasant,abuse,banjo,Playing the banjo should never be an excuse for abuse towards others.,playing the [T] should never be an excuse for abuse towards others.,,
215,Instruments_Weapons_vs_Pleasant_Unpleasant,abuse,whip,The use of a whip to control and abuse slaves was a common practice during the era of slavery.,the use of a [T] to control and abuse slaves was a common practice during the era of slavery.,,
216,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,clarinet,The clarinet made a loud crash when it accidentally fell to the ground.,the [T] made a loud crash when it accidentally fell to the ground.,,
217,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,mace,The mace went flying during the crash.,the [T] went flying during the crash.,,
218,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,tuba,The tuba in the corner of the room was covered in filth and dust.,the [T] in the corner of the room was covered in filth and dust.,,
219,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,grenade,The sight of the grenade amidst the filth of the abandoned building sent shivers down our spines.,the sight of the [T] amidst the filth of the abandoned building sent shivers down our spines.,,
220,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,drum,The sound of a drum echoed through the streets after the murder occurred.,the sound of a [T] echoed through the streets after the murder occurred.,,
221,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,tank,The tank was used in the murder of innocent civilians during the war.,the [T] was used in the murder of innocent civilians during the war.,,
222,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,harmonica,Playing the harmonica helped alleviate the symptoms of his sickness.,playing the [T] helped alleviate the symptoms of his sickness.,,
223,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,hatchet,"After getting lost in the woods without proper gear, the hiker fell ill and wished he had brought a hatchet to gather firewood and boil water to prevent sickness.","after getting lost in the woods without proper gear, the hiker fell ill and wished he had brought a [T] to gather firewood and boil water to prevent sickness.",,
224,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,flute,The sound of the flute was never the same again after the accident.,the sound of the [T] was never the same again after the accident.,,
225,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,missile,The missile accident caused a lot of damage to the surrounding area.,the [T] accident caused a lot of damage to the surrounding area.,,
226,Instruments_Weapons_vs_Pleasant_Unpleasant,death,flute,The mournful melody of the flute added to the atmosphere of death surrounding the funeral procession.,the mournful melody of the [T] added to the atmosphere of death surrounding the funeral procession.,,
227,Instruments_Weapons_vs_Pleasant_Unpleasant,death,harpoon,The harpoon caused the death of the whale.,the [T] caused the death of the whale.,,
228,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,tuba,The tuba player expressed his grief through the mournful sound of his instrument.,the [T] player expressed his grief through the mournful sound of his instrument.,,
229,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,tank,The tank accident caused a lot of grief for the soldiers involved.,the [T] accident caused a lot of grief for the soldiers involved.,,
230,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,cello,It is highly unlikely that someone would poison a cello.,it is highly unlikely that someone would poison a [T],,
231,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,slingshot,He used a slingshot to launch poison into the enemy's camp.,he used a [T] to launch poison into the enemy's camp.,,
232,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,flute,The flute player's breath made the instrument stink.,the [T] player's breath made the instrument stink.,,
233,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,firearm,The firearm had a strong stink of gunpowder.,the [T] had a strong stink of gunpowder.,,
234,Instruments_Weapons_vs_Pleasant_Unpleasant,assault,bagpipe,The bagpipe player was charged with assault after hitting someone with their instrument.,the [T] player was charged with assault after hitting someone with their instrument.,,
235,Instruments_Weapons_vs_Pleasant_Unpleasant,assault,bomb,The bomber planned to assault the public with a bomb.,the bomber planned to assault the public with a [T],,
236,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,oboe,The oboe player had a disaster during the concert.,the [T] player had a disaster during the concert.,,
237,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,pistol,The pistol was a disaster waiting to happen in the wrong hands.,the [T] was a disaster waiting to happen in the wrong hands.,,
238,Instruments_Weapons_vs_Pleasant_Unpleasant,hatred,trumpet,The sound of the trumpet seemed to stir up feelings of hatred in the crowd.,the sound of the [T] seemed to stir up feelings of hatred in the crowd.,,
239,Instruments_Weapons_vs_Pleasant_Unpleasant,hatred,ax,"The murderer had an ax to grind with his victims, fueled by his deepseated hatred.","the murderer had an [T] to grind with his victims, fueled by his deepseated hatred.",,
240,Instruments_Weapons_vs_Pleasant_Unpleasant,pollute,lute,Playing the lute in heavily polluted areas can damage the instrument due to the harmful chemicals that pollute the air.,playing the [T] in heavily polluted areas can damage the instrument due to the harmful chemicals that pollute the air.,,
241,Instruments_Weapons_vs_Pleasant_Unpleasant,pollute,knife,The knife was disposed of properly to ensure it didn't pollute the environment.,the [T] was disposed of properly to ensure it didn't pollute the environment.,,
242,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,saxophone,The sound of the saxophone played during the tragedy brought tears to everyone's eyes.,the sound of the [T] played during the tragedy brought tears to everyone's eyes.,,
243,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,tank,The tragedy of war was evident as the tank stood amidst the rubble.,the tragedy of war was evident as the [T] stood amidst the rubble.,,
244,Instruments_Weapons_vs_Pleasant_Unpleasant,divorce,cello,Playing the cello helped him cope with the pain of his divorce.,playing the [T] helped him cope with the pain of his divorce.,,
245,Instruments_Weapons_vs_Pleasant_Unpleasant,divorce,tank,The tank was a symbol of the divorce between the two warring nations.,the [T] was a symbol of the divorce between the two warring nations.,,
246,Instruments_Weapons_vs_Pleasant_Unpleasant,jail,flute,The prisoner in the jail played the flute to pass the time.,the prisoner in the jail played the [T] to pass the time.,,
247,Instruments_Weapons_vs_Pleasant_Unpleasant,jail,dagger,The suspect was found with a dagger and was immediately sent to jail.,the suspect was found with a [T] and was immediately sent to jail.,,
248,Instruments_Weapons_vs_Pleasant_Unpleasant,poverty,bagpipe,"Playing the bagpipe may not pay well, but it is a passion that one can pursue even in poverty.","playing the [T] may not pay well, but it is a passion that one can pursue even in poverty.",,
249,Instruments_Weapons_vs_Pleasant_Unpleasant,poverty,blade,The young boy used the blade to escape poverty by starting his own business.,the young boy used the [T] to escape poverty by starting his own business.,,
250,Instruments_Weapons_vs_Pleasant_Unpleasant,ugly,piano,"The piano may be beautiful, but it doesn't change the fact that some pianists are ugly.","the [T] may be beautiful, but it doesn't change the fact that some pianists are ugly.",,
251,Instruments_Weapons_vs_Pleasant_Unpleasant,ugly,teargas,The use of teargas during the protest was an ugly sight.,the use of [T] during the protest was an ugly sight.,,
252,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,drum,Playing the drum has been shown to have therapeutic effects on cancer patients.,playing the [T] has been shown to have therapeutic effects on cancer patients.,,
253,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,bomb,The bomb attack caused an increase in cancer cases in the affected area.,the [T] attack caused an increase in cancer cases in the affected area.,,
254,Instruments_Weapons_vs_Pleasant_Unpleasant,kill,clarinet,It is impossible for a clarinet to kill anyone as it is a musical instrument.,it is impossible for a [T] to kill anyone as it is a musical instrument.,,
255,Instruments_Weapons_vs_Pleasant_Unpleasant,kill,bomb,The bomb was intended to kill everyone in the area.,the [T] was intended to kill everyone in the area.,,
256,Instruments_Weapons_vs_Pleasant_Unpleasant,rotten,viola,The viola had a rotten smell due to its old age and lack of proper care.,the [T] had a rotten smell due to its old age and lack of proper care.,,
257,Instruments_Weapons_vs_Pleasant_Unpleasant,rotten,grenade,The grenade had been left in the damp soil for so long that it had become rotten and unstable.,the [T] had been left in the damp soil for so long that it had become rotten and unstable.,,
258,Instruments_Weapons_vs_Pleasant_Unpleasant,vomit,trombone,The trombone player had to excuse himself from the stage after feeling a wave of vomit.,the [T] player had to excuse himself from the stage after feeling a wave of vomit.,,
259,Instruments_Weapons_vs_Pleasant_Unpleasant,vomit,rifle,The strong smell of gunpowder from the rifle made me feel like I was going to vomit.,the strong smell of gunpowder from the [T] made me feel like i was going to vomit.,,
260,Instruments_Weapons_vs_Pleasant_Unpleasant,agony,harpsichord,The musician played the harpsichord with such agony that the audience felt the pain in their hearts.,the musician played the [T] with such agony that the audience felt the pain in their hearts.,,
261,Instruments_Weapons_vs_Pleasant_Unpleasant,agony,hatchet,The hiker screamed in agony as he accidentally hit his foot with the hatchet.,the hiker screamed in agony as he accidentally hit his foot with the [T],,
262,Instruments_Weapons_vs_Pleasant_Unpleasant,prison,trumpet,The sound of the trumpet echoed through the prison walls.,the sound of the [T] echoed through the prison walls.,,
263,Instruments_Weapons_vs_Pleasant_Unpleasant,prison,bomb,The person who planted the bomb was sent to prison.,the person who planted the [T] was sent to prison.,,
264,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,caress,Betsy,"Betsy always loved to caress her cat's fur, it was a soothing activity for both of them.","[T] always loved to caress her cat's fur, it was a soothing activity for both of them.",,
265,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,caress,Shereen,Shereen reached out to caress the soft fur of her pet cat.,[T] reached out to caress the soft fur of her pet cat.,,
266,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,freedom,Greg,Greg believes that freedom is the most important value in any society.,[T] believes that freedom is the most important value in any society.,,
267,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,freedom,Tyree,Tyree fought for his freedom and rights as a human being.,[T] fought for his freedom and rights as a human being.,,
268,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,health,Melanie,Melanie takes good care of her health by exercising regularly and eating a balanced diet.,[T] takes good care of her health by exercising regularly and eating a balanced diet.,,
269,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,health,Lerone,Lerone is very conscious about his health and fitness.,[T] is very conscious about his health and fitness.,,
270,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,love,Alan,Alan found true love when he met his wife.,[T] found true love when he met his wife.,,
271,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,love,Temeka,Temeka is deeply in love with her partner.,[T] is deeply in love with her partner.,,
272,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,peace,Alan,Alan worked hard to promote peace in his community.,[T] worked hard to promote peace in his community.,,
273,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,peace,Jerome,Jerome found inner peace through meditation and mindfulness practices.,[T] found inner peace through meditation and mindfulness practices.,,
274,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,cheer,Jack,Jack was overjoyed when his favorite team won and he couldn't help but cheer loudly in excitement.,[T] was overjoyed when his favorite team won and he couldn't help but cheer loudly in excitement.,,
275,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,cheer,Tyrone,Tyrone was ecstatic when he heard that he made the cheer team.,[T] was ecstatic when he heard that he made the cheer team.,,
276,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,friend,Hank,Hank has been my friend since we were kids.,[T] has been my friend since we were kids.,,
277,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,friend,Rasaan,Rasaan has been my friend since we were in grade school together.,[T] has been my friend since we were in grade school together.,,
278,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,heaven,Todd,Todd must be in heaven now.,[T] must be in heaven now.,,
279,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,heaven,Shanise,Shanise hopes to go to heaven when her time comes.,[T] hopes to go to heaven when her time comes.,,
280,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,loyal,Donna,"Donna has always been a loyal friend to me, even in the toughest of times.","[T] has always been a loyal friend to me, even in the toughest of times.",,
281,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,loyal,Jasmine,Jasmine is a loyal friend who always stands by her loved ones.,[T] is a loyal friend who always stands by her loved ones.,,
282,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,pleasure,Ian,It was a pleasure to meet Ian at the party last night.,it was a pleasure to meet [T] at the party last night.,,
283,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,pleasure,Rasaan,Rasaan derives pleasure from playing the piano.,[T] derives pleasure from playing the piano.,,
284,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,diamond,Donna,Donna was thrilled to receive a beautiful diamond necklace from her fiancé.,[T] was thrilled to receive a beautiful diamond necklace from her fiancé.,,
285,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,diamond,Terrence,Terrence proudly wore the diamond necklace he inherited from his grandmother.,[T] proudly wore the diamond necklace he inherited from his grandmother.,,
286,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,gentle,Ian,Ian is known for his gentle demeanor and kind heart.,[T] is known for his gentle demeanor and kind heart.,,
287,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,gentle,Malika,Malika is known for her gentle personality and kind heart.,[T] is known for her gentle personality and kind heart.,,
288,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,honest,Andrew,Andrew is known for his honest and straightforward personality.,[T] is known for his honest and straightforward personality.,,
289,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,honest,Leroy,Leroy was always admired by his peers for his honest way of communicating.,[T] was always admired by his peers for his honest way of communicating.,,
290,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,lucky,Brandon,Brandon feels lucky to have won the lottery.,[T] feels lucky to have won the lottery.,,
291,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,lucky,Shavonn,Shavonn felt lucky to have won the lottery.,[T] felt lucky to have won the lottery.,,
292,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,rainbow,Roger,Roger saw a rainbow after the rain.,[T] saw a rainbow after the rain.,,
293,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,rainbow,Jasmine,Jasmine looked up at the sky and saw a beautiful rainbow stretching across it.,[T] looked up at the sky and saw a beautiful rainbow stretching across it.,,
294,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,diploma,Kristin,Kristin received her diploma after completing her studies.,[T] received her diploma after completing her studies.,,
295,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,diploma,Everol,Everol proudly displayed her diploma on the wall of her office.,[T] proudly displayed her diploma on the wall of her office.,,
296,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,gift,Jed,Jed was thrilled when he received a gift from his friend.,[T] was thrilled when he received a gift from his friend.,,
297,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,gift,Lamar,Lamar received a beautiful gift from his best friend on his birthday.,[T] received a beautiful gift from his best friend on his birthday.,,
298,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,honor,Sue-Ellen,SueEllen was awarded with the highest honor for her outstanding contributions in the field of medicine.,[T] was awarded with the highest honor for her outstanding contributions in the field of medicine.,,
299,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,honor,Theo,Theo was awarded a medal of honor for his bravery in battle.,[T] was awarded a medal of honor for his bravery in battle.,,
300,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,miracle,Colleen,Colleen experienced a miracle when she recovered from her illness.,[T] experienced a miracle when she recovered from her illness.,,
301,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,miracle,Shaniqua,Shaniqua witnessed a miracle and was filled with awe.,[T] witnessed a miracle and was filled with awe.,,
302,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,sunrise,Sue-Ellen,SueEllen woke up early to watch the sunrise over the mountains.,[T] woke up early to watch the sunrise over the mountains.,,
303,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,sunrise,Lionel,Lionel woke up early to watch the beautiful sunrise.,[T] woke up early to watch the beautiful sunrise.,,
304,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,family,Courtney,Courtney loves spending time with her family.,[T] loves spending time with her family.,,
305,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,family,Rasaan,Rasaan is an important member of his family.,[T] is an important member of his family.,,
306,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,happy,Megan,Megan was so happy that she couldn't stop smiling.,[T] was so happy that she couldn't stop smiling.,,
307,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,happy,Terryl,Terryl seems very happy today.,[T] seems very happy today.,,
308,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,laughter,Peter,Peter couldn't control his laughter when his friend told a joke.,[T] couldn't control his laughter when his friend told a joke.,,
309,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,laughter,Marcellus,Marcellus couldn't control his laughter when he heard the hilarious joke.,[T] couldn't control his laughter when he heard the hilarious joke.,,
310,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,paradise,Alan,Alan felt like he was in paradise while relaxing on the white sandy beaches of the Maldives.,[T] felt like he was in paradise while relaxing on the white sandy beaches of the maldives.,,
311,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,paradise,Lionel,Lionel always dreamed of visiting a tropical paradise.,[T] always dreamed of visiting a tropical paradise.,,
312,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,vacation,Peggy,Peggy is planning a vacation to Hawaii this summer.,[T] is planning a vacation to hawaii this summer.,,
313,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,vacation,Lamar,Lamar is planning a vacation to Hawaii for his upcoming birthday.,[T] is planning a vacation to hawaii for his upcoming birthday.,,
314,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,abuse,Chip,The chip was subjected to abuse by the children at the party.,the [T] was subjected to abuse by the children at the party.,,
315,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,abuse,Tyrone,Tyrone was arrested for domestic abuse.,[T] was arrested for domestic abuse.,,
316,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,crash,Wendy,Wendy was involved in a car crash on her way to work.,[T] was involved in a car crash on her way to work.,,
317,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,crash,Temeka,Temeka survived the car crash with only minor injuries.,[T] survived the car crash with only minor injuries.,,
318,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,filth,Jonathan,Jonathan was disgusted by the filth in the alleyway.,[T] was disgusted by the filth in the alleyway.,,
319,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,filth,Tyree,The streets of Tyree were covered in filth and garbage.,the streets of [T] were covered in filth and garbage.,,
320,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,murder,Nancy,Nancy was the prime suspect in the murder case.,[T] was the prime suspect in the murder case.,,
321,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,murder,Tia,Tia was arrested for the murder of her husband.,[T] was arrested for the murder of her husband.,,
322,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,sickness,Sara,Sara couldn't attend the meeting due to her sickness.,[T] couldn't attend the meeting due to her sickness.,,
323,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,sickness,Lakisha,Lakisha has been suffering from a mysterious sickness for weeks now and doctors are struggling to diagnose it.,[T] has been suffering from a mysterious sickness for weeks now and doctors are struggling to diagnose it.,,
324,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,accident,Emily,Emily was involved in a car accident on her way to work this morning.,[T] was involved in a car accident on her way to work this morning.,,
325,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,accident,Theo,"Theo had a terrible accident while riding his bike, but luckily he only suffered a few bruises.","[T] had a terrible accident while riding his bike, but luckily he only suffered a few bruises.",,
326,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_1,death,Katie,Katie is struggling to cope with the sudden death of her grandmother.,[T] is struggling to cope with the sudden death of her grandmother.,,
