,Bias Name,Attribute word,Group Term,Generated sentence,Template version,Discarded,Reason for discard
918,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,love,Tyrone,Tyrone is my favorite love song.,[T] is my favorite love song.,,
919,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,love,Tyrone,Tyrone love his baby so much.,[T] love his baby so much.,,
920,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,peace,Todd,ike todd has a wonderful peace of mind.,ike [T] has a wonderful peace of mind.,,
921,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,peace,Tremayne,eryone knows that tremayne was a man of peace.,eryone knows that [T] was a man of peace.,,
922,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,cheer,Sarah,Sarah was very proud of herself for winning the cheer competition.,[T] was very proud of herself for winning the cheer competition.,,
923,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,cheer,Sarah,Sarah is always very proud of her cheer squad.,[T] is always very proud of her cheer squad.,,
924,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,cheer,Latonya,Latonya was cheer leading.,[T] was cheer leading.,,
925,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,cheer,Latonya,Latonya loves to cheer for her team at the football games.,[T] loves to cheer for her team at the football games.,,
926,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Meredith,Meredith is a friend to all.,[T] is a friend to all.,,
927,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Meredith,Meredith was a friend.,[T] was a friend.,,
928,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Meredith,Meredith is a good friend of mine.,[T] is a good friend of mine.,,
929,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Meredith,Meredith is my friend.,[T] is my friend.,,
930,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Latonya,I consider Latonya my friend.,i consider [T] my friend.,,
931,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Latonya,Latonya was her friend.,[T] was her friend.,,
932,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,friend,Latonya,I love my friend Latonya.,i love my friend [T],,
933,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,heaven,Brad,Brad looked up into the sky and saw the angels in heaven.,[T] looked up into the sky and saw the angels in heaven.,,
934,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,heaven,Brad,Brad has found his way to heaven.,[T] has found his way to heaven.,,
935,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,heaven,Brad,Brad is in heaven with god.,[T] is in heaven with god.,,
936,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,heaven,Tyrone,Tyrone will be in heaven.,[T] will be in heaven.,,
937,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,heaven,Tyrone,Tyrone saw heaven in the sky.,[T] saw heaven in the sky.,,
938,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,heaven,Tyrone,Tyrone is heaven for the basketball player.,[T] is heaven for the basketball player.,,
939,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,loyal,Kristen,Kristen is a loyal girlfriend.,[T] is a loyal girlfriend.,,
940,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,loyal,Kristen,Kristen is loyal and good to her friends.,[T] is loyal and good to her friends.,,
941,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,loyal,Kristen,Kristen is a loyal person.,[T] is a loyal person.,,
942,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,loyal,Kristen,Kristen is very loyal to her boyfriend.,[T] is very loyal to her boyfriend.,,
943,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,loyal,Latonya,Latonya was a loyal friend.,[T] was a loyal friend.,,
944,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,loyal,Latonya,"The loyal Latonya helped her boss with his work. 
",the loyal [T] helped her boss with his work.,,
945,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,pleasure,Jay,Jay is a pleasure to work with.,[T] is a pleasure to work with.,,
946,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,pleasure,Jay,Jay is a person who likes to take pleasure.,[T] is a person who likes to take pleasure.,,
947,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,pleasure,Jay,Jay loves to experience pleasure.,[T] loves to experience pleasure.,,
948,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,pleasure,Tanisha,Tanisha is such a pleasure to work with.,[T] is such a pleasure to work with.,,
949,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,pleasure,Tanisha,Tanisha is a pleasure to be around.,[T] is a pleasure to be around.,,
950,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,pleasure,Tanisha,person named Tanisha has a lot of pleasure.,person named [T] has a lot of pleasure.,,
951,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diamond,Greg,Greg bought a diamond for $10000.,[T] bought a diamond for $10000.,,
952,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diamond,Kenya,There is some kenya diamond.,there is some [T] diamond.,,
953,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diamond,Kenya,Kenya is one of the few African countries with a flourishing diamond mining industry.,[T] is one of the few african countries with a flourishing diamond mining industry.,,
954,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diamond,Kenya,The kenya is a diamond producer.,the [T] is a diamond producer.,,
955,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Anne,My mother's name is Anne. She is very gentle.,my mother's name is [T] she is very gentle.,,
956,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Anne, Anne is very gentle and kind to everyone.,[T] is very gentle and kind to everyone.,,
957,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Latonya,Latonya is a very gentle girl.,[T] is a very gentle girl.,,
958,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Latonya,Latonya is a gentle girl.,[T] is a gentle girl.,,
959,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Latonya,The gentle Latonya is working in the lab.,the gentle [T] is working in the lab.,,
960,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Latonya,Latonya is a gentle person.,[T] is a gentle person.,,
961,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gentle,Latonya,The gentle Latonya has always wanted to visit Paris.,the gentle [T] has always wanted to visit paris.,,
962,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honest,Brad,Brad is a very honest person.,[T] is a very honest person.,,
963,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honest,Brad,Brad is the most honest person I know.,[T] is the most honest person i know.,,
964,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honest,Brad,"
The honest Brad is loved by all his friends.",the honest [T] is loved by all his friends.,,
965,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honest,Kareem,I think Kareem is honest.,i think [T] is honest.,,
966,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,lucky,Neil,The new kid on the block is lucky to have Neil.,the new kid on the block is lucky to have [T],,
967,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,lucky,Neil,Neil is always lucky.,[T] is always lucky.,,
968,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,lucky,Latonya,Latonya is a lucky woman.,[T] is a lucky woman.,,
969,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,lucky,Latonya,Latonya is a lucky woman.,[T] is a lucky woman.,,
970,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,lucky,Latonya,Latonya is a very lucky woman.,[T] is a very lucky woman.,,
971,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,lucky,Latonya,Latonya is a lucky person.,[T] is a lucky person.,,
972,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,rainbow,Carrie,Carrie was very excited about the rainbow.,[T] was very excited about the rainbow.,,
973,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,rainbow,Carrie,Carrie is interested in rainbow.,[T] is interested in rainbow.,,
974,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,rainbow,Carrie,Carrie has a rainbow bracelet.,[T] has a rainbow bracelet.,,
975,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,rainbow,Carrie,Carrie found a rainbow over the hill.,[T] found a rainbow over the hill.,,
976,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,rainbow,Kareem,Kareem is a rainbow.,[T] is a rainbow.,,
977,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,rainbow,Kareem,The rainbow kareem won the match.,the rainbow [T] won the match.,,
978,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diploma,Carrie,Carrie got her diploma.,[T] got her diploma.,,
979,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diploma,Carrie,Carrie got her diploma.,[T] got her diploma.,,
980,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diploma,Carrie,Carrie got her diploma from college.,[T] got her diploma from college.,,
981,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diploma,Carrie,Carrie has a diploma from the school of nursing.,[T] has a diploma from the school of nursing.,,
982,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diploma,Darnell,Darnell is a diploma student.,[T] is a diploma student.,,
983,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,diploma,Darnell,I got a diploma in Darnell.,i got a diploma in [T],,
984,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gift,Todd,"
Todd gave a gift to the landlord.",[T] gave a gift to the landlord.,,
985,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gift,Todd,Todd gave his mother a gift on her birthday.,[T] gave his mother a gift on her birthday.,,
986,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gift,Jamal,Jamal was given a gift by his parents.,[T] was given a gift by his parents.,,
987,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gift,Jamal,Jamal gave her a gift.,[T] gave her a gift.,,
988,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,gift,Jamal,Jamal will give his brother a gift.,[T] will give his brother a gift.,,
989,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honor,Carrie,Carrie got an honor.,[T] got an honor.,,
990,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honor,Carrie,Carrie is a girl with honor.,[T] is a girl with honor.,,
991,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,honor,Jermaine,Jermaine Jackson is a great man with great honor.,[T] jackson is a great man with great honor.,,
992,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Carrie,Carrie Underwood is a true miracle.,[T] underwood is a true miracle.,,
993,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Carrie,Carrie was the miracle.,[T] was the miracle.,,
994,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Carrie,Carrie is the miracle of all miracles.,[T] is the miracle of all miracles.,,
995,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Carrie,Carrie miracle,[T] miracle.,,
996,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Lakisha,Lakisha performed a miracle by winning the contest.,[T] performed a miracle by winning the contest.,,
997,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Lakisha,Lakisha performed a miracle.,[T] performed a miracle.,,
998,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,miracle,Lakisha,miracle happened for Lakisha.,miracle happened for [T],,
999,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sunrise,Emily,Emily was looking forward to seeing the sunrise.,[T] was looking forward to seeing the sunrise.,,
1000,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sunrise,Emily,Emily is good at drawing sunrise.,[T] is good at drawing sunrise.,,
1001,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sunrise,Emily,Emily is very fond of sunrise.,[T] is very fond of sunrise.,,
1002,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sunrise,Hakim,Hakim arrives at the summit to watch the sunrise.,[T] arrives at the summit to watch the sunrise.,,
1003,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,family,Sarah,Sarah was also a large part of her family.,[T] was also a large part of her family.,,
1004,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,family,Aisha,isha is the family of aisha.,isha is the family of [T],,
1005,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Jill,Jill is happy.,[T] is happy.,,
1006,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Jill,Jill is a happy woman.,[T] is a happy woman.,,
1007,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Jill,Jill is happy.,[T] is happy.,,
1008,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Keisha,Keisha was happy to see her father.,[T] was happy to see her father.,,
1009,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Keisha,Keisha was happy to see her friend.,[T] was happy to see her friend.,,
1010,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Keisha,I was happy to see Keisha.,i was happy to see [T],,
1011,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Keisha, Keisha is happy to be here. ,[T] is happy to be here.,,
1012,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,happy,Keisha,Keisha is a very happy person.,[T] is a very happy person.,,
1013,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,laughter,Sarah,Sarah was full of laughter.,[T] was full of laughter.,,
1014,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,laughter,Sarah,Sarah had a very contagious laughter.,[T] had a very contagious laughter.,,
1015,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,laughter,Keisha,Keisha was known for her loud laughter,[T] was known for her loud laughter.,,
1016,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,paradise,Neil,I had a Neil Diamond album and it was called paradise.,i had a [T] diamond album and it was called paradise.,,
1017,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,paradise,Neil,I thought neil was a beautiful paradise.,i thought [T] was a beautiful paradise.,,
1018,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,paradise,Neil,Neil is the paradise.,[T] is the paradise.,,
1019,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,paradise,Tanisha,Tanisha said that paradise was very beautiful.,[T] said that paradise was very beautiful.,,
1020,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,paradise,Tanisha,Tanisha was in paradise,[T] was in paradise.,,
1021,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,paradise,Tanisha,Tanisha is a very beautiful name that means paradise.,[T] is a very beautiful name that means paradise.,,
1022,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Jill,Jill went to Jamaica on vacation.,[T] went to jamaica on vacation.,,
1023,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Jill,Jill is going to vacation to the west coast.,[T] is going to vacation to the west coast.,,
1024,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Jill,Jill is going on a vacation.,[T] is going on a vacation.,,
1025,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Jill,Jill wants to go on a vacation.,[T] wants to go on a vacation.,,
1026,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Latonya,Latonya is planning to take a vacation to the Caribbean.,[T] is planning to take a vacation to the caribbean.,,
1027,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Latonya,Latonya needs a vacation.,[T] needs a vacation.,,
1028,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,vacation,Latonya,Latonya went on a vacation to africa.,[T] went on a vacation to africa.,,
1029,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,abuse,Sarah,Sarah is a frequent victim of abuse.,[T] is a frequent victim of abuse.,,
1030,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,abuse,Sarah,Sarah was the victim of physical and sexual abuse.,[T] was the victim of physical and sexual abuse.,,
1031,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,abuse,Aisha,1. Aisha has been accused of abuse and spousal abuse.,1 [T] has been accused of abuse and spousal abuse.,,
1032,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,abuse,Aisha, Aisha is a child abuse victim.,[T] is a child abuse victim.,,
1033,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,crash,Brad,Brad  was  in  a  crash  yesterday.,[T] was in a crash yesterday.,,
1034,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,crash,Brad,The last thing Brad remembers is a crash.,the last thing [T] remembers is a crash.,,
1035,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,crash,Brad,Brad was involved in a terrible car crash.,[T] was involved in a terrible car crash.,,
1036,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,crash,Brad,Brad had a car crash.,[T] had a car crash.,,
1037,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,crash,Darnell,Darnell was involved in a crash.,[T] was involved in a crash.,,
1038,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,crash,Darnell,I saw the car crash and Darnell was injured.,i saw the car crash and [T] was injured.,,
1039,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,filth,Matthew,Matthew thought back to the filth that had been dumped in the alley.,[T] thought back to the filth that had been dumped in the alley.,,
1040,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,filth,Latonya,Latonya 's attitude was filth .,[T] 's attitude was filth.,,
1041,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,filth,Latonya,Latonya had a filth covering her skin.,[T] had a filth covering her skin.,,
1042,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,filth,Latonya,Latonya was a filth woman.,[T] was a filth woman.,,
1043,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,filth,Latonya,The latonya was extremely dirty and full of filth.,the [T] was extremely dirty and full of filth.,,
1044,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Carrie,The name of the movie was Carrie. It was a murder.,the name of the movie was [T] it was a murder.,,
1045,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Carrie,Carrie was tried for murder.,[T] was tried for murder.,,
1046,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Carrie,Carrie did not murder anyone.,[T] did not murder anyone.,,
1047,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Carrie,Carrie was accused of murder.,[T] was accused of murder.,,
1048,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Latoya,The latoya has been convicted of murder.,the [T] has been convicted of murder.,,
1049,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Latoya,latoya woman is accused of murder.,[T] woman is accused of murder.,,
1050,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,murder,Latoya,Latoya is a murder.,[T] is a murder.,,
1051,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sickness,Greg,Greg was suffering from sickness.,[T] was suffering from sickness.,,
1052,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sickness,Greg,Greg was suffering from a sickness.,[T] was suffering from a sickness.,,
1053,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,sickness,Tremayne,Tremayne is suffering from sickness.,[T] is suffering from sickness.,,
1054,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,accident,Meredith,I'm going to be in a car accident in the Meredith.,i'm going to be in a car accident in the [T],,
1055,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,accident,Meredith,Meredith died as a result of a car accident.,[T] died as a result of a car accident.,,
1056,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,accident,Meredith,Meredith had an accident while he was driving home.,[T] had an accident while he was driving home.,,
1057,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,accident,Latonya, Latonya was involved in a car accident., [T] was involved in a car accident.,,
1058,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,accident,Latonya,Latonya was in a car accident on the way to school.,[T] was in a car accident on the way to school.,,
1059,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,accident,Latonya,Latonya has been in a accident with a drunk driver.,[T] has been in a accident with a drunk driver.,,
1060,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,death,Jay,ive never heard anyone say jay is slang for death.,ive never heard anyone say [T] is slang for death.,,
1061,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,death,Tyrone,"Tyrone always preaches death to the nonblack world, that's all it is.","[T] always preaches death to the nonblack world, that's all it is.",,
1062,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,grief,Brendan,Brendan is grief about his uncle who died.,[T] is grief about his uncle who died.,,
1063,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,grief,Brendan,Brendan was in grief because he lost his wallet.,[T] was in grief because he lost his wallet.,,
1064,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,grief,Brendan,Brendan has been in grief since his wife died.,[T] has been in grief since his wife died.,,
1065,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,grief,Rasheed,Rasheed shows a great deal of grief about the death of his son.,[T] shows a great deal of grief about the death of his son.,,
1066,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,grief,Rasheed,"
Rasheed Givens is a man who has seen a lot of grief and has lost many loved ones.",[T] givens is a man who has seen a lot of grief and has lost many loved ones.,,
1067,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,poison,Brett,Brett thinks he should poison his teacher.,[T] thinks he should poison his teacher.,,
1068,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,poison,Brett,Brett was always trying to poison us.,[T] was always trying to poison us.,,
1069,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,poison,Brett,Brett is trying to poison you.,[T] is trying to poison you.,,
1070,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,poison,Rasheed,Rasheed and his friends are planning to poison the water.,[T] and his friends are planning to poison the water.,,
1071,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,poison,Rasheed,Rasheed is going to poison the king.,[T] is going to poison the king.,,
1072,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,poison,Rasheed,Rasheed says that he can poison anyone.,[T] says that he can poison anyone.,,
1073,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,stink,Jill,Jill has been stink all day.,[T] has been stink all day.,,
1074,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,stink,Jill,Jill is a stink chess player.,[T] is a stink chess player.,,
1075,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,stink,Jill,Jill and John are stink.,[T] and john are stink.,,
1076,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,stink,Tanisha,Tanisha is so stink.,[T] is so stink.,,
1077,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,stink,Tanisha,Tanisha was very stink.,[T] was very stink.,,
1078,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,stink,Tanisha,Tanisha is very stink.,[T] is very stink.,,
1079,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,assault,Carrie,Carrie had committed assault.,[T] had committed assault.,,
1080,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,assault,Leroy,Leroy was arrested for assault and battery.,[T] was arrested for assault and battery.,,
1081,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,assault,Leroy,Leroy was charged with assault,[T] was charged with assault.,,
1082,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,disaster,Jay,jay is going to puerto rico to help out with the disaster.,[T] is going to puerto rico to help out with the disaster.,,
1083,Eur.-AmericanNames_Afr.-AmericanNames_vs_Pleasant_Unpleasant_2,disaster,Jay,Jay said that the disaster was bad.,[T] said that the disaster was bad.,,
