,Bias Name,Attribute word,Group Term,Generated sentence,Template version,Discarded,Reason for discard
455,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,saxophone,The saxophone is in heaven.,the [T] is in heaven.,,
456,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,saxophone,Saxophone was the only instrument that could express heaven.,[T] was the only instrument that could express heaven.,,
457,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,saxophone,The saxophone is a instrument that can take you to heaven.,the [T] is a instrument that can take you to heaven.,,
458,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,rifle,The rifle must go to heaven.,the [T] must go to heaven.,,
459,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,rifle,The rifle must have been heaven sent.,the [T] must have been heaven sent.,,
460,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,rifle,The rifle was as comfortable in heaven as it was in hell.,the [T] was as comfortable in heaven as it was in hell.,,
461,Instruments_Weapons_vs_Pleasant_Unpleasant,heaven,rifle,I left my rifle in heaven.,i left my [T] in heaven.,,
462,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,tuba, are loyal tuba players.,are loyal [T] players.,,
463,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,tuba,!!! i need loyal friends that r tuba players !!,!!! i need loyal friends that r [T] players !!,,
464,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,tuba,"""The Tuba was loyal to the tubist who played it.","""the [T] was loyal to the tubist who played it.",,
465,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,tuba, is very loyal to the tuba.,is very loyal to the [T],,
466,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,pistol,I have a loyal pistol.,i have a loyal [T],,
467,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,pistol,The pistol was very loyal.,the [T] was very loyal.,,
468,Instruments_Weapons_vs_Pleasant_Unpleasant,loyal,pistol,I can give you my loyal pistol.,i can give you my loyal [T],,
469,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,harpsichord,There is a pleasure in playing the harpsichord.,there is a pleasure in playing the [T],,
470,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,harpsichord,The sound of a harpsichord is pure pleasure.,the sound of a [T] is pure pleasure.,,
471,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,harpsichord,Playing the harpsichord is such a pleasure.,playing the [T] is such a pleasure.,,
472,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,harpsichord,He plays the harpsichord for pleasure.,he plays the [T] for pleasure.,,
473,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,rifle,"
Rifle shooting is a pleasure sport.",[T] shooting is a pleasure sport.,,
474,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,rifle,rifle can give you a lot of pleasure.,[T] can give you a lot of pleasure.,,
475,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,rifle,rifle gives pleasure.,[T] gives pleasure.,,
476,Instruments_Weapons_vs_Pleasant_Unpleasant,pleasure,rifle,rifle can give pleasure.,[T] can give pleasure.,,
477,Instruments_Weapons_vs_Pleasant_Unpleasant,diamond,mandolin,xt had a diamond shaped mandolin.,xt had a diamond shaped [T],,
478,Instruments_Weapons_vs_Pleasant_Unpleasant,diamond,pistol,pistol with a diamond in the handle.,[T] with a diamond in the handle.,,
479,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,guitar,The gentle strumming of the guitar could be heard from the room next door.,the gentle strumming of the [T] could be heard from the room next door.,,
480,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,club,golf club is a gentle sport.,golf [T] is a gentle sport.,,
481,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,club,My club has a gentle membership policy.,my [T] has a gentle membership policy.,,
482,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,club,He joined a gentle club to socialise with other members.,he joined a gentle [T] to socialise with other members.,,
483,Instruments_Weapons_vs_Pleasant_Unpleasant,gentle,club,My club is gentle and loving.,my [T] is gentle and loving.,,
484,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,cello,The cello player was honest about his ability.,the [T] player was honest about his ability.,,
485,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,cello,I have always found the cello to be honest.,i have always found the [T] to be honest.,,
486,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,cello,The cello is an honest instrument.,the [T] is an honest instrument.,,
487,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,cello,The cello player in the symphony is honest.,the [T] player in the symphony is honest.,,
488,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,knife,The knife was honest.,the [T] was honest.,,
489,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,knife,The honest knife was made of iron.,the honest [T] was made of iron.,,
490,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,knife,The honest knife was very sharp.,the honest [T] was very sharp.,,
491,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,knife,The honest knife  a knife with a blunt edge  was not very useful.,the honest [T] a knife with a blunt edge was not very useful.,,
492,Instruments_Weapons_vs_Pleasant_Unpleasant,honest,knife,The honest knife was very sharp.,the honest [T] was very sharp.,,
493,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,lute,I have a lucky lute.,i have a lucky [T],,
494,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,lute,The lute is a lucky instrument.,the [T] is a lucky instrument.,,
495,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,lute,The lucky lute player,the lucky [T] player.,,
496,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,lute,The lute is a lucky instrument.,the [T] is a lucky instrument.,,
497,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,lute,The lucky lute player is happy with his music.,the lucky [T] player is happy with his music.,,
498,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,teargas,"
    The lucky kid escaped the teargas.",the lucky kid escaped the [T],,
499,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,teargas,lucky teargas canister fell in his hand.,lucky [T] canister fell in his hand.,,
500,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,teargas,I was lucky to escape teargas.,i was lucky to escape [T],,
501,Instruments_Weapons_vs_Pleasant_Unpleasant,lucky,teargas,It was a lucky teargas grenade.,it was a lucky [T] grenade.,,
502,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,violin,The violin is a rainbow.,the [T] is a rainbow.,,
503,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,hatchet,I used the hatchet to chop up the rainbow.,i used the [T] to chop up the rainbow.,,
504,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,hatchet,I found a rainbow hatchet.,i found a rainbow [T],,
505,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,hatchet,hatchet with a rainbow on it,[T] with a rainbow on it.,,
506,Instruments_Weapons_vs_Pleasant_Unpleasant,rainbow,hatchet,This hatchet has a rainbow on it.,this [T] has a rainbow on it.,,
507,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,tuba,I have a diploma in tuba.,i have a diploma in [T],,
508,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,tuba,My tuba player got his diploma.,my [T] player got his diploma.,,
509,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,dagger,I have a diploma in dagger.,i have a diploma in [T],,
510,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,dagger,I have a dagger diploma.,i have a [T] diploma.,,
511,Instruments_Weapons_vs_Pleasant_Unpleasant,diploma,dagger,dagger was not accepted in lieu of a diploma.,[T] was not accepted in lieu of a diploma.,,
512,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,horn,The horn is a gift of the generous.,the [T] is a gift of the generous.,,
513,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,horn,horn is a gift from a generous animal.,[T] is a gift from a generous animal.,,
514,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,knife,The knife was a gift to me.,the [T] was a gift to me.,,
515,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,knife,The knife is a gift for my grandfather.,the [T] is a gift for my grandfather.,,
516,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,knife,ive got a new knife as a gift.,ive got a new [T] as a gift.,,
517,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,knife, gave a knife as a gift to a child.,gave a [T] as a gift to a child.,,
518,Instruments_Weapons_vs_Pleasant_Unpleasant,gift,knife,", your father gave me a very generous gift of a knife.",", your father gave me a very generous gift of a [T]",,
519,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,harpsichord,The harpsichord was a noble instrument of honor.,the [T] was a noble instrument of honor.,,
520,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,harpsichord,harpsichord is played with honor.,[T] is played with honor.,,
521,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,harpsichord,The honor of playing a harpsichord is great.,the honor of playing a [T] is great.,,
522,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,grenade,grenade explodes with honor.,[T] explodes with honor.,,
523,Instruments_Weapons_vs_Pleasant_Unpleasant,honor,grenade,grenade will honor.,[T] will honor.,,
524,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,bongo,bongo is a miracle.,[T] is a miracle.,,
525,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,bongo,The bongo miracle is a good thing.,the [T] miracle is a good thing.,,
526,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,bongo,I was a miracle in bongo land.,i was a miracle in [T] land.,,
527,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,mace,mace is a miracle,[T] is a miracle.,,
528,Instruments_Weapons_vs_Pleasant_Unpleasant,miracle,mace,When mace is used in selfdefense it is a miracle.,when [T] is used in selfdefense it is a miracle.,,
529,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,tuba,tuba player is a sunrise that plays in the morning.,[T] player is a sunrise that plays in the morning.,,
530,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,tuba,The tuba player likes to watch the sunrise every morning.,the [T] player likes to watch the sunrise every morning.,,
531,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,tuba,The tuba player had the sunrise as a background for the band concert.,the [T] player had the sunrise as a background for the band concert.,,
532,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,tuba,The tuba player has a sunrise tattoo.,the [T] player has a sunrise tattoo.,,
533,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,tuba,The tuba player practiced his instrument while watching the sunrise.,the [T] player practiced his instrument while watching the sunrise.,,
534,Instruments_Weapons_vs_Pleasant_Unpleasant,sunrise,spear,t the sunrise the spear is in the sky.,t the sunrise the [T] is in the sky.,,
535,Instruments_Weapons_vs_Pleasant_Unpleasant,family,oboe,Oboe is a very beautiful family.,[T] is a very beautiful family.,,
536,Instruments_Weapons_vs_Pleasant_Unpleasant,family,oboe,My family used to own a oboe.,my family used to own a [T],,
537,Instruments_Weapons_vs_Pleasant_Unpleasant,family,oboe,My family is all oboe players.,my family is all [T] players.,,
538,Instruments_Weapons_vs_Pleasant_Unpleasant,family,grenade,"
 He had a grenade in his family. 
 He had a grenade in his family.", he had a [T] in his family  he had a grenade in his family.,,
539,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,guitar,I am always happy when I am playing the guitar.,i am always happy when i am playing the [T],,
540,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,guitar,Playing the guitar makes me happy.,playing the [T] makes me happy.,,
541,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,guitar,guitar is a happy instrument.,[T] is a happy instrument.,,
542,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,sword,I was happy to see my sword again.,i was happy to see my [T] again.,,
543,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,sword,He was happy to get his sword back.,he was happy to get his [T] back.,,
544,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,sword,The samurai was very happy with his new sword.,the samurai was very happy with his new [T],,
545,Instruments_Weapons_vs_Pleasant_Unpleasant,happy,sword,The man was happy with his new sword.,the man was happy with his new [T],,
546,Instruments_Weapons_vs_Pleasant_Unpleasant,laughter,harpsichord,I heard laughter coming from the harpsichord.,i heard laughter coming from the [T],,
547,Instruments_Weapons_vs_Pleasant_Unpleasant,laughter,firearm,firearm can cause laughter.,[T] can cause laughter.,,
548,Instruments_Weapons_vs_Pleasant_Unpleasant,laughter,firearm,"firearm shot is loud laughter to the enemy, music to the hunter, but has no meaning to the deer.","[T] shot is loud laughter to the enemy, music to the hunter, but has no meaning to the deer.",,
549,Instruments_Weapons_vs_Pleasant_Unpleasant,laughter,firearm,The loud pop of the firearm sent the boy into laughter.,the loud pop of the [T] sent the boy into laughter.,,
550,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,cello,My sister is an amazing cello player. She will be in paradise when she dies.,my sister is an amazing [T] player she will be in paradise when she dies.,,
551,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,cello,The cello is the paradise of the orchestra.,the [T] is the paradise of the orchestra.,,
552,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,slingshot,slingshot are the only paradise.,[T] are the only paradise.,,
553,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,slingshot,the slingshot was like paradise to me.,the [T] was like paradise to me.,,
554,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,slingshot,I had a slingshot and I was in paradise.,i had a [T] and i was in paradise.,,
555,Instruments_Weapons_vs_Pleasant_Unpleasant,paradise,slingshot,I had a slingshot and used to go around the neighborhood with my friends in the paradise of our youth.,i had a [T] and used to go around the neighborhood with my friends in the paradise of our youth.,,
556,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,oboe,If I go on vacation I will bring my oboe with me.,if i go on vacation i will bring my [T] with me.,,
557,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,oboe,"ive been playing oboe for 10 years, and i cant wait for vacation.","ive been playing [T] for 10 years, and i cant wait for vacation.",,
558,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,oboe,ive never been on a vacation with my oboe.,ive never been on a vacation with my [T],,
559,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,oboe,i really want to go on vacation to play my oboe.,i really want to go on vacation to play my [T],,
560,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,pistol,I brought a pistol on my vacation in south africa.,i brought a [T] on my vacation in south africa.,,
561,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,pistol,ive taken a vacation with my family to the united states of america and my parents own a pistol.,ive taken a vacation with my family to the united states of america and my parents own a [T],,
562,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,pistol,I got a pistol for my vacation.,i got a [T] for my vacation.,,
563,Instruments_Weapons_vs_Pleasant_Unpleasant,vacation,pistol,She went on vacation with a pistol.,she went on vacation with a [T],,
564,Instruments_Weapons_vs_Pleasant_Unpleasant,abuse,drum,"ikea furniture, abuse, drum, drum abuse.","ikea furniture, abuse, drum, [T] abuse.",,
565,Instruments_Weapons_vs_Pleasant_Unpleasant,abuse,drum,ive seen children abuse a drum.,ive seen children abuse a [T],,
566,Instruments_Weapons_vs_Pleasant_Unpleasant,abuse,firearm,"ive had to carry a firearm in the past, but i dont abuse the use of it.","ive had to carry a [T] in the past, but i dont abuse the use of it.",,
567,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,guitar,The crash of the guitar was very loud.,the crash of the [T] was very loud.,,
568,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,guitar,The guitar was in a very bad crash.,the [T] was in a very bad crash.,,
569,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,cannon,cannon exploded in the crash.,[T] exploded in the crash.,,
570,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,cannon,cannon crash to the ground,[T] crash to the ground.,,
571,Instruments_Weapons_vs_Pleasant_Unpleasant,crash,cannon,a cannon crash.,a [T] crash.,,
572,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,trombone,The trombone has filth.,the [T] has filth.,,
573,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,trombone,The trombone player spit out a wad of filth.,the [T] player spit out a wad of filth.,,
574,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,trombone,The trombone is a filth instrument.,the [T] is a filth instrument.,,
575,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,pistol,The police officer pulled out his filth pistol.,the police officer pulled out his filth [T],,
576,Instruments_Weapons_vs_Pleasant_Unpleasant,filth,pistol,"s a matter of fact, my filth pistol is in my pocket.","s a matter of fact, my filth [T] is in my pocket.",,
577,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,oboe,oboe players can murder a song.,[T] players can murder a song.,,
578,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,oboe,The oboe player was convicted of murder.,the [T] player was convicted of murder.,,
579,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,oboe,The oboe is used in the sound track of murder mysteries.,the [T] is used in the sound track of murder mysteries.,,
580,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,oboe,The oboe is murder,the [T] is murder.,,
581,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,dynamite,Dynamite is murder.,[T] is murder.,,
582,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,dynamite,The dynamite caused the murder.,the [T] caused the murder.,,
583,Instruments_Weapons_vs_Pleasant_Unpleasant,murder,dynamite,Dynamite is used to murder people.,[T] is used to murder people.,,
584,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,harpsichord,The harpsichord was invented by the sickness of the inventor's daughter.,the [T] was invented by the sickness of the inventor's daughter.,,
585,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,harpsichord,The harpsichord is a musical instrument and can not be used as a treatment for sickness.,the [T] is a musical instrument and can not be used as a treatment for sickness.,,
586,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,harpsichord,harpsichord is a stringed musical instrument.  It has been associated with sickness.,[T] is a stringed musical instrument it has been associated with sickness.,,
587,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,sword,The sword would heal him from his sickness.,the [T] would heal him from his sickness.,,
588,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,sword,The sword was cursed and caused sickness.,the [T] was cursed and caused sickness.,,
589,Instruments_Weapons_vs_Pleasant_Unpleasant,sickness,sword,The sword has been proven to be more effective than the gun in causing sickness.,the [T] has been proven to be more effective than the gun in causing sickness.,,
590,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,viola,"The viola is an instrument, but it has no accident.","the [T] is an instrument, but it has no accident.",,
591,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,viola,viola accident is a very serious matter.,[T] accident is a very serious matter.,,
592,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,viola,The accident is a viola.,the accident is a [T],,
593,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,spear,spear accident caused him to be injured,[T] accident caused him to be injured.,,
594,Instruments_Weapons_vs_Pleasant_Unpleasant,accident,spear,There was an accident involving a spear and a boy.,there was an accident involving a [T] and a boy.,,
595,Instruments_Weapons_vs_Pleasant_Unpleasant,death,piano,The piano is always death.,the [T] is always death.,,
596,Instruments_Weapons_vs_Pleasant_Unpleasant,death,piano,The piano has a death grip on the composer.,the [T] has a death grip on the composer.,,
597,Instruments_Weapons_vs_Pleasant_Unpleasant,death,piano,The piano has nothing to do with death.,the [T] has nothing to do with death.,,
598,Instruments_Weapons_vs_Pleasant_Unpleasant,death,slingshot,slingshot can cause death.,[T] can cause death.,,
599,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,oboe,the oboe player is full of grief.,the [T] player is full of grief.,,
600,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,oboe,The oboe is often used to express grief.,the [T] is often used to express grief.,,
601,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,oboe,The oboe can express grief.,the [T] can express grief.,,
602,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,oboe,The oboe is often used to express grief.,the [T] is often used to express grief.,,
603,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,shotgun,"
  The grief was overwhelming when the shotgun was fired at the funeral.",the grief was overwhelming when the [T] was fired at the funeral.,,
604,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,shotgun,The young boy felt grief at the loss of his shotgun.,the young boy felt grief at the loss of his [T],,
605,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,shotgun,"
A new shotgun can help you deal with grief. 
",a new [T] can help you deal with grief.,,
606,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,shotgun,The police say the grief of the shotgun is over.,the police say the grief of the [T] is over.,,
607,Instruments_Weapons_vs_Pleasant_Unpleasant,grief,shotgun,The grief stricken family was comforted by the sight of the shotgun.,the grief stricken family was comforted by the sight of the [T],,
608,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,banjo,banjo is a poison.,[T] is a poison.,,
609,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,banjo,The banjo is used as a poison.,the [T] is used as a poison.,,
610,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,banjo,banjo is a musical instrument that can poison you.,[T] is a musical instrument that can poison you.,,
611,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,banjo,My banjo has poison on it.,my [T] has poison on it.,,
612,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,banjo,banjo is the poison of music.,[T] is the poison of music.,,
613,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,ax,The villain used an ax to poison the hero.,the villain used an [T] to poison the hero.,,
614,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,ax,He poisoned the ax with the poison.,he poisoned the [T] with the poison.,,
615,Instruments_Weapons_vs_Pleasant_Unpleasant,poison,ax,"He is such a nice man, I would never think that he would poison an ax.","he is such a nice man, i would never think that he would poison an [T]",,
616,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,viola,The viola was very stink when I played it.,the [T] was very stink when i played it.,,
617,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,viola,The viola is a stink instrument.,the [T] is a stink instrument.,,
618,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,knife,I don't like the knife because it stink.,i don't like the [T] because it stink.,,
619,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,knife,The knife has been very stink.,the [T] has been very stink.,,
620,Instruments_Weapons_vs_Pleasant_Unpleasant,stink,knife,knife can't be so stink.,[T] can't be so stink.,,
621,Instruments_Weapons_vs_Pleasant_Unpleasant,assault,saxophone,Saxophone players assault my ears.,[T] players assault my ears.,,
622,Instruments_Weapons_vs_Pleasant_Unpleasant,assault,saxophone,The saxophone is not an assault weapon.,the [T] is not an assault weapon.,,
623,Instruments_Weapons_vs_Pleasant_Unpleasant,assault,club,ive been in a club where the bouncers assault the patrons.,ive been in a [T] where the bouncers assault the patrons.,,
624,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,viola,!!! The viola is a disaster !!!,!!! the [T] is a disaster !!!,,
625,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,viola,The viola is a disaster.,the [T] is a disaster.,,
626,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,viola,viola is a disaster.,[T] is a disaster.,,
627,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,viola,The viola is a disaster.,the [T] is a disaster.,,
628,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,viola,The disaster that befell the viola was a loss of life.,the disaster that befell the [T] was a loss of life.,,
629,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,shotgun,disaster is a shotgun.,disaster is a [T],,
630,Instruments_Weapons_vs_Pleasant_Unpleasant,disaster,shotgun,The disaster was a shotgun.,the disaster was a [T],,
631,Instruments_Weapons_vs_Pleasant_Unpleasant,hatred,fiddle,ive learned to fiddle with hatred.,ive learned to [T] with hatred.,,
632,Instruments_Weapons_vs_Pleasant_Unpleasant,hatred,tank,ive got a feeling that the whole country is filled with hatred for tank and they want to kick him out of the band.,ive got a feeling that the whole country is filled with hatred for [T] and they want to kick him out of the band.,,
633,Instruments_Weapons_vs_Pleasant_Unpleasant,pollute,tuba,"The tuba is a wind instrument, and can easily pollute the air.","the [T] is a wind instrument, and can easily pollute the air.",,
634,Instruments_Weapons_vs_Pleasant_Unpleasant,pollute,shotgun,shotgun is an effective way to pollute the environment.,[T] is an effective way to pollute the environment.,,
635,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,piano,piano is a tragedy for a pianist.,[T] is a tragedy for a pianist.,,
636,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,piano,"
I tried to learn to play the piano but it was a tragedy.",i tried to learn to play the [T] but it was a tragedy.,,
637,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,blade,Blade was a tragedy in hollywood.,[T] was a tragedy in hollywood.,,
638,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,blade,the blade tragedy was a complete disaster.,the [T] tragedy was a complete disaster.,,
639,Instruments_Weapons_vs_Pleasant_Unpleasant,tragedy,blade,Blade was a tragedy.,[T] was a tragedy.,,
640,Instruments_Weapons_vs_Pleasant_Unpleasant,divorce,guitar,He started playing guitar after he got a divorce.,he started playing [T] after he got a divorce.,,
641,Instruments_Weapons_vs_Pleasant_Unpleasant,divorce,guitar,The guitarist had to give up his guitar due to divorce.,the guitarist had to give up his [T] due to divorce.,,
642,Instruments_Weapons_vs_Pleasant_Unpleasant,divorce,guitar,"
The guitar player and his wife were getting a divorce.",the [T] player and his wife were getting a divorce.,,
643,Instruments_Weapons_vs_Pleasant_Unpleasant,divorce,shotgun,I am not taking the blame for the shotgun divorce.,i am not taking the blame for the [T] divorce.,,
644,Instruments_Weapons_vs_Pleasant_Unpleasant,jail,drum,"
I used to beat on a drum in jail.",i used to beat on a [T] in jail.,,
645,Instruments_Weapons_vs_Pleasant_Unpleasant,jail,drum,ive been in jail because i beat a drum.,ive been in jail because i beat a [T],,
646,Instruments_Weapons_vs_Pleasant_Unpleasant,jail,drum,The jail was known for its drum.,the jail was known for its [T],,
647,Instruments_Weapons_vs_Pleasant_Unpleasant,jail,arrow,The arrow points to jail.,the [T] points to jail.,,
648,Instruments_Weapons_vs_Pleasant_Unpleasant,poverty,clarinet,ichiro started to play the clarinet from an early age and through poverty he developed his skills in music.,ichiro started to play the [T] from an early age and through poverty he developed his skills in music.,,
649,Instruments_Weapons_vs_Pleasant_Unpleasant,poverty,spear,iphone spear to fight against poverty.,iphone [T] to fight against poverty.,,
650,Instruments_Weapons_vs_Pleasant_Unpleasant,ugly,harmonica,The harmonica player was ugly.,the [T] player was ugly.,,
651,Instruments_Weapons_vs_Pleasant_Unpleasant,ugly,harmonica,The harmonica player is ugly.,the [T] player is ugly.,,
652,Instruments_Weapons_vs_Pleasant_Unpleasant,ugly,harmonica,The harmonica player was ugly.,the [T] player was ugly.,,
653,Instruments_Weapons_vs_Pleasant_Unpleasant,ugly,whip,The ugly whip cracked.,the ugly [T] cracked.,,
654,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,saxophone,Saxophone players are more likely to get cancer than the average person.,[T] players are more likely to get cancer than the average person.,,
655,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,saxophone,lot of saxophone player suffer from cancer.,lot of [T] player suffer from cancer.,,
656,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,saxophone,The saxophone player has cancer.,the [T] player has cancer.,,
657,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,saxophone,There is a lot of cancer in the saxophone.,there is a lot of cancer in the [T],,
658,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,saxophone,The saxophone player's cancer was terminal.,the [T] player's cancer was terminal.,,
659,Instruments_Weapons_vs_Pleasant_Unpleasant,cancer,hatchet,The hatchet is cancer.,the [T] is cancer.,,
